,D,day,month,year,wy,tmax_c,tmin_c,precip,wyd
7264,8/20/08,20,8,2008,2008,22.66043889,16.51599444,0,325
7265,8/21/08,21,8,2008,2008,23.13821667,14.93821667,0,326
7266,8/22/08,22,8,2008,2008,22.18266111,16.12155,0,327
7267,8/23/08,23,8,2008,2008,21.70488333,15.72710556,0,328
7268,8/24/08,24,8,2008,2008,21.22710556,16.12155,0,329
7269,8/25/08,25,8,2008,2008,23.13821667,16.12155,0,330
7270,8/26/08,26,8,2008,2008,24.57155,16.12155,0,331
7271,8/27/08,27,8,2008,2008,23.13821667,17.69932778,0,332
7272,8/28/08,28,8,2008,2008,23.13821667,16.91043889,0,333
7273,8/29/08,29,8,2008,2008,22.18266111,16.91043889,0,334
7274,8/30/08,30,8,2008,2008,22.18266111,14.93821667,0,335
7275,8/31/08,31,8,2008,2008,22.18266111,17.30488333,0,336
7276,9/1/08,1,9,2008,2008,22.18266111,16.12155,0,337
7277,9/2/08,2,9,2008,2008,22.18266111,16.91043889,0,338
7278,9/3/08,3,9,2008,2008,23.13821667,17.69932778,0,339
7279,9/4/08,4,9,2008,2008,24.09377222,16.12155,0,340
7280,9/5/08,5,9,2008,2008,23.61599444,16.91043889,0,341
7281,9/6/08,6,9,2008,2008,24.57155,16.51599444,0,342
7282,9/7/08,7,9,2008,2008,24.57155,17.69932778,0,343
7283,9/8/08,8,9,2008,2008,23.61599444,17.69932778,0,344
7284,9/9/08,9,9,2008,2008,23.61599444,15.72710556,0,345
7285,9/10/08,10,9,2008,2008,23.61599444,14.93821667,0.254,346
7286,9/11/08,11,9,2008,2008,21.22710556,16.51599444,0,347
7287,9/12/08,12,9,2008,2008,22.18266111,16.51599444,0,348
7288,9/13/08,13,9,2008,2008,22.66043889,16.51599444,0,349
7289,9/14/08,14,9,2008,2008,24.09377222,16.91043889,0,350
7290,9/15/08,15,9,2008,2008,23.13821667,17.69932778,0,351
7291,9/16/08,16,9,2008,2008,22.66043889,17.30488333,0,352
7292,9/17/08,17,9,2008,2008,22.66043889,17.30488333,0,353
7293,9/18/08,18,9,2008,2008,22.18266111,16.12155,0,354
7294,9/19/08,19,9,2008,2008,22.18266111,14.54377222,0,355
7295,9/20/08,20,9,2008,2008,23.13821667,15.33266111,0,356
7296,9/21/08,21,9,2008,2008,23.61599444,16.91043889,0,357
7297,9/22/08,22,9,2008,2008,23.61599444,17.30488333,0,358
7298,9/23/08,23,9,2008,2008,22.18266111,17.69932778,0,359
7299,9/24/08,24,9,2008,2008,23.61599444,17.30488333,0,360
7300,9/25/08,25,9,2008,2008,24.09377222,17.30488333,0,361
7301,9/26/08,26,9,2008,2008,24.57155,16.51599444,0,362
7302,9/27/08,27,9,2008,2008,22.18266111,17.30488333,0,363
7303,9/28/08,28,9,2008,2008,20.74932778,16.91043889,0,364
7304,9/29/08,29,9,2008,2008,24.09377222,17.69932778,0,365
7305,9/30/08,30,9,2008,2008,23.61599444,17.69932778,0,366
7306,10/1/08,1,10,2008,2009,24.09377222,17.30488333,0,1
7307,10/2/08,2,10,2008,2009,24.09377222,17.30488333,0,2
7308,10/3/08,3,10,2008,2009,23.13821667,16.12155,0,3
7309,10/4/08,4,10,2008,2009,23.61599444,17.69932778,0,4
7310,10/5/08,5,10,2008,2009,23.13821667,17.30488333,2.032,5
7311,10/6/08,6,10,2008,2009,23.13821667,17.30488333,0,6
7312,10/7/08,7,10,2008,2009,22.18266111,17.30488333,0,7
7313,10/8/08,8,10,2008,2009,21.70488333,17.69932778,0,8
7314,10/9/08,9,10,2008,2009,21.70488333,17.30488333,0,9
7315,10/10/08,10,10,2008,2009,22.66043889,16.12155,0,10
7316,10/11/08,11,10,2008,2009,21.22710556,15.33266111,0,11
7317,10/12/08,12,10,2008,2009,22.18266111,12.96599444,0,12
7318,10/13/08,13,10,2008,2009,20.74932778,17.69932778,0,13
7319,10/14/08,14,10,2008,2009,21.22710556,15.33266111,0,14
7320,10/15/08,15,10,2008,2009,21.22710556,13.75488333,0,15
7321,10/16/08,16,10,2008,2009,25.52710556,12.96599444,0,16
7322,10/17/08,17,10,2008,2009,24.57155,14.54377222,0,17
7323,10/18/08,18,10,2008,2009,24.09377222,14.14932778,0,18
7324,10/19/08,19,10,2008,2009,25.52710556,14.93821667,0,19
7325,10/20/08,20,10,2008,2009,25.52710556,14.54377222,0,20
7326,10/21/08,21,10,2008,2009,24.09377222,13.75488333,0,21
7327,10/22/08,22,10,2008,2009,22.18266111,13.75488333,0,22
7328,10/23/08,23,10,2008,2009,22.66043889,12.96599444,0,23
7329,10/24/08,24,10,2008,2009,21.22710556,13.75488333,0,24
7330,10/25/08,25,10,2008,2009,21.22710556,15.72710556,0,25
7331,10/26/08,26,10,2008,2009,23.61599444,14.14932778,0,26
7332,10/27/08,27,10,2008,2009,25.52710556,14.54377222,0,27
7333,10/28/08,28,10,2008,2009,22.18266111,16.12155,0,28
7334,10/29/08,29,10,2008,2009,20.74932778,14.93821667,0,29
7335,10/30/08,30,10,2008,2009,24.09377222,15.33266111,0,30
7336,10/31/08,31,10,2008,2009,28.39377222,13.75488333,0.254,31
7337,11/1/08,1,11,2008,2009,30.78266111,15.33266111,4.572,32
7338,11/2/08,2,11,2008,2009,27.43821667,15.72710556,6.858,33
7339,11/3/08,3,11,2008,2009,21.70488333,15.33266111,0.254,34
7340,11/4/08,4,11,2008,2009,20.74932778,16.51599444,11.684,35
7341,11/5/08,5,11,2008,2009,21.22710556,12.96599444,0,36
7342,11/6/08,6,11,2008,2009,24.57155,12.17710556,0,37
7343,11/7/08,7,11,2008,2009,29.34932778,12.96599444,0,38
7344,11/8/08,8,11,2008,2009,29.34932778,12.96599444,0,39
7345,11/9/08,9,11,2008,2009,23.61599444,12.57155,0,40
7346,11/10/08,10,11,2008,2009,26.96043889,10.20488333,0,41
7347,11/11/08,11,11,2008,2009,22.66043889,11.38821667,0,42
7348,11/12/08,12,11,2008,2009,20.27155,9.02155,0,43
7349,11/13/08,13,11,2008,2009,22.66043889,7.838216667,0,44
7350,11/14/08,14,11,2008,2009,25.52710556,9.02155,0,45
7351,11/15/08,15,11,2008,2009,27.91599444,9.810438889,0,46
7352,11/16/08,16,11,2008,2009,27.91599444,10.99377222,0,47
7353,11/17/08,17,11,2008,2009,26.96043889,10.99377222,0,48
7354,11/18/08,18,11,2008,2009,19.79377222,12.96599444,0,49
7355,11/19/08,19,11,2008,2009,19.79377222,10.59932778,0,50
7356,11/20/08,20,11,2008,2009,19.31599444,10.59932778,0,51
7357,11/21/08,21,11,2008,2009,24.09377222,9.810438889,0,52
7358,11/22/08,22,11,2008,2009,31.26043889,10.20488333,0,53
7359,11/23/08,23,11,2008,2009,30.78266111,10.99377222,0,54
7360,11/24/08,24,11,2008,2009,25.52710556,9.810438889,0,55
7361,11/25/08,25,11,2008,2009,22.18266111,10.99377222,0,56
7362,11/26/08,26,11,2008,2009,18.36043889,12.17710556,20.828,57
7363,11/27/08,27,11,2008,2009,22.66043889,11.78266111,16.256,58
7364,11/28/08,28,11,2008,2009,25.04932778,9.810438889,0,59
7365,11/29/08,29,11,2008,2009,24.09377222,10.20488333,0,60
7366,11/30/08,30,11,2008,2009,22.18266111,14.54377222,0,61
7367,12/1/08,1,12,2008,2009,24.09377222,16.91043889,0,62
7368,12/2/08,2,12,2008,2009,21.22710556,16.51599444,0,63
7369,12/3/08,3,12,2008,2009,22.18266111,13.36043889,0,64
7370,12/4/08,4,12,2008,2009,20.74932778,11.78266111,0,65
7371,12/5/08,5,12,2008,2009,22.66043889,12.17710556,0,66
7372,12/6/08,6,12,2008,2009,21.70488333,8.627105556,0,67
7373,12/7/08,7,12,2008,2009,22.66043889,9.415994444,0,68
7374,12/8/08,8,12,2008,2009,25.04932778,10.59932778,0,69
7375,12/9/08,9,12,2008,2009,25.04932778,10.59932778,0,70
7376,12/10/08,10,12,2008,2009,20.74932778,14.93821667,0,71
7377,12/11/08,11,12,2008,2009,18.36043889,10.99377222,0,72
7378,12/12/08,12,12,2008,2009,19.31599444,9.415994444,0,73
7379,12/13/08,13,12,2008,2009,23.13821667,11.38821667,0,74
7380,12/14/08,14,12,2008,2009,24.57155,10.99377222,0,75
7381,12/15/08,15,12,2008,2009,27.91599444,11.78266111,46.99,76
7382,12/16/08,16,12,2008,2009,27.91599444,11.78266111,0,77
7383,12/17/08,17,12,2008,2009,29.34932778,10.59932778,1.524,78
7384,12/18/08,18,12,2008,2009,27.91599444,10.59932778,0,79
7385,12/19/08,19,12,2008,2009,22.18266111,10.20488333,0,80
7386,12/20/08,20,12,2008,2009,22.18266111,9.415994444,0,81
7387,12/21/08,21,12,2008,2009,20.74932778,9.810438889,0,82
7388,12/22/08,22,12,2008,2009,25.04932778,9.415994444,7.112,83
7389,12/23/08,23,12,2008,2009,23.61599444,9.810438889,0,84
7390,12/24/08,24,12,2008,2009,17.88266111,12.17710556,0,85
7391,12/25/08,25,12,2008,2009,20.27155,12.17710556,3.048,86
7392,12/26/08,26,12,2008,2009,18.83821667,11.38821667,3.556,87
7393,12/27/08,27,12,2008,2009,18.83821667,13.75488333,0,88
7394,12/28/08,28,12,2008,2009,20.74932778,12.17710556,0,89
7395,12/29/08,29,12,2008,2009,18.36043889,10.20488333,0,90
7396,12/30/08,30,12,2008,2009,19.31599444,10.59932778,0,91
7397,12/31/08,31,12,2008,2009,19.31599444,10.20488333,0,92
7398,1/1/09,1,1,2009,2009,20.74932778,9.415994444,0,92
7399,1/2/09,2,1,2009,2009,17.40488333,13.36043889,0,93
7400,1/3/09,3,1,2009,2009,17.88266111,12.96599444,0,94
7401,1/4/09,4,1,2009,2009,18.83821667,10.20488333,0,95
7402,1/5/09,5,1,2009,2009,21.22710556,7.838216667,0,96
7403,1/6/09,6,1,2009,2009,21.70488333,8.627105556,0,97
7404,1/7/09,7,1,2009,2009,19.79377222,11.38821667,0,98
7405,1/8/09,8,1,2009,2009,18.83821667,9.02155,0,99
7406,1/9/09,9,1,2009,2009,19.31599444,8.232661111,0,100
7407,1/10/09,10,1,2009,2009,20.74932778,7.049327778,0,101
7408,1/11/09,11,1,2009,2009,21.70488333,8.627105556,0,102
7409,1/12/09,12,1,2009,2009,18.36043889,10.59932778,0,103
7410,1/13/09,13,1,2009,2009,17.40488333,10.20488333,0,104
7411,1/14/09,14,1,2009,2009,15.97155,7.443772222,0,105
7412,1/15/09,15,1,2009,2009,15.49377222,8.232661111,0,106
7413,1/16/09,16,1,2009,2009,13.58266111,6.654883333,0,107
7414,1/17/09,17,1,2009,2009,14.53821667,10.59932778,0,108
7415,1/18/09,18,1,2009,2009,15.49377222,7.838216667,0,109
7416,1/19/09,19,1,2009,2009,17.40488333,6.260438889,0,110
7417,1/20/09,20,1,2009,2009,15.97155,6.260438889,0,111
7418,1/21/09,21,1,2009,2009,17.40488333,7.443772222,0,112
7419,1/22/09,22,1,2009,2009,17.40488333,10.59932778,1.524,113
7420,1/23/09,23,1,2009,2009,16.44932778,9.415994444,4.826,114
7421,1/24/09,24,1,2009,2009,14.06043889,9.810438889,18.288,115
7422,1/25/09,25,1,2009,2009,16.44932778,11.78266111,0.254,116
7423,1/26/09,26,1,2009,2009,15.97155,7.443772222,0,117
7424,1/27/09,27,1,2009,2009,15.01599444,5.47155,0,118
7425,1/28/09,28,1,2009,2009,15.97155,5.47155,0,119
7426,1/29/09,29,1,2009,2009,17.88266111,6.654883333,0,120
7427,1/30/09,30,1,2009,2009,20.74932778,7.049327778,0,121
7428,1/31/09,31,1,2009,2009,15.49377222,6.654883333,0,122
7429,2/1/09,1,2,2009,2009,14.06043889,9.415994444,0,123
7430,2/2/09,2,2,2009,2009,15.49377222,8.627105556,0,124
7431,2/3/09,3,2,2009,2009,15.97155,8.627105556,0,125
7432,2/4/09,4,2,2009,2009,15.97155,6.654883333,0,126
7433,2/5/09,5,2,2009,2009,16.44932778,5.47155,0,127
7434,2/6/09,6,2,2009,2009,16.92710556,7.443772222,26.924,128
7435,2/7/09,7,2,2009,2009,16.92710556,7.838216667,33.782,129
7436,2/8/09,8,2,2009,2009,14.53821667,8.627105556,3.556,130
7437,2/9/09,9,2,2009,2009,19.79377222,9.02155,7.62,131
7438,2/10/09,10,2,2009,2009,19.79377222,6.654883333,0,132
7439,2/11/09,11,2,2009,2009,23.13821667,6.654883333,0,133
7440,2/12/09,12,2,2009,2009,24.57155,7.049327778,0.254,134
7441,2/13/09,13,2,2009,2009,25.52710556,8.232661111,19.05,135
7442,2/14/09,14,2,2009,2009,25.52710556,7.443772222,0,136
7443,2/15/09,15,2,2009,2009,25.52710556,7.049327778,20.574,137
7444,2/16/09,16,2,2009,2009,25.52710556,7.049327778,19.05,138
7445,2/17/09,17,2,2009,2009,25.52710556,7.049327778,2.032,139
7446,2/18/09,18,2,2009,2009,25.04932778,7.443772222,0,140
7447,2/19/09,19,2,2009,2009,24.57155,8.232661111,1.016,141
7448,2/20/09,20,2,2009,2009,25.04932778,9.02155,0.254,142
7449,2/21/09,21,2,2009,2009,22.18266111,12.96599444,0.254,143
7450,2/22/09,22,2,2009,2009,19.79377222,14.14932778,0,144
7451,2/23/09,23,2,2009,2009,17.40488333,14.93821667,0,145
7452,2/24/09,24,2,2009,2009,16.44932778,10.59932778,0,146
7453,2/25/09,25,2,2009,2009,17.40488333,10.59932778,0,147
7454,2/26/09,26,2,2009,2009,17.40488333,9.415994444,0,148
7455,2/27/09,27,2,2009,2009,16.44932778,7.049327778,0,149
7456,2/28/09,28,2,2009,2009,19.79377222,6.260438889,0,150
7457,3/1/09,1,3,2009,2009,21.22710556,6.654883333,0,151
7458,3/2/09,2,3,2009,2009,22.66043889,6.654883333,0,152
7459,3/3/09,3,3,2009,2009,20.74932778,6.654883333,0,153
7460,3/4/09,4,3,2009,2009,18.36043889,7.049327778,12.954,154
7461,3/5/09,5,3,2009,2009,25.52710556,7.443772222,0.254,155
7462,3/6/09,6,3,2009,2009,25.04932778,7.049327778,0,156
7463,3/7/09,7,3,2009,2009,20.74932778,7.443772222,0,157
7464,3/8/09,8,3,2009,2009,15.49377222,13.75488333,0,158
7465,3/9/09,9,3,2009,2009,15.01599444,13.36043889,0,159
7466,3/10/09,10,3,2009,2009,15.01599444,9.415994444,0,160
7467,3/11/09,11,3,2009,2009,16.92710556,8.627105556,0,161
7468,3/12/09,12,3,2009,2009,15.01599444,8.627105556,0,162
7469,3/13/09,13,3,2009,2009,16.44932778,7.049327778,0,163
7470,3/14/09,14,3,2009,2009,14.06043889,6.654883333,0,164
7471,3/15/09,15,3,2009,2009,17.40488333,8.627105556,0,165
7472,3/16/09,16,3,2009,2009,13.58266111,7.838216667,0,166
7473,3/17/09,17,3,2009,2009,14.53821667,5.865994444,0,167
7474,3/18/09,18,3,2009,2009,15.49377222,8.627105556,0,168
7475,3/19/09,19,3,2009,2009,15.49377222,10.99377222,0,169
7476,3/20/09,20,3,2009,2009,15.01599444,9.810438889,0,170
7477,3/21/09,21,3,2009,2009,16.44932778,7.838216667,2.794,171
7478,3/22/09,22,3,2009,2009,20.27155,7.049327778,9.144,172
7479,3/23/09,23,3,2009,2009,19.31599444,8.232661111,0.762,173
7480,3/24/09,24,3,2009,2009,18.83821667,9.415994444,0,174
7481,3/25/09,25,3,2009,2009,19.31599444,14.14932778,0,175
7482,3/26/09,26,3,2009,2009,21.22710556,11.78266111,0,176
7483,3/27/09,27,3,2009,2009,18.36043889,9.02155,0,177
7484,3/28/09,28,3,2009,2009,21.22710556,10.59932778,0,178
7485,3/29/09,29,3,2009,2009,21.70488333,10.20488333,0,179
7486,3/30/09,30,3,2009,2009,17.40488333,11.38821667,0,180
7487,3/31/09,31,3,2009,2009,22.66043889,10.20488333,0,181
7488,4/1/09,1,4,2009,2009,22.66043889,9.810438889,0,182
7489,4/2/09,2,4,2009,2009,20.27155,14.54377222,0,183
7490,4/3/09,3,4,2009,2009,17.88266111,10.20488333,0,184
7491,4/4/09,4,4,2009,2009,16.44932778,9.02155,0,185
7492,4/5/09,5,4,2009,2009,16.44932778,7.049327778,0,186
7493,4/6/09,6,4,2009,2009,19.31599444,7.838216667,0,187
7494,4/7/09,7,4,2009,2009,16.44932778,7.838216667,0,188
7495,4/8/09,8,4,2009,2009,16.44932778,8.627105556,4.572,189
7496,4/9/09,9,4,2009,2009,17.88266111,9.810438889,0,190
7497,4/10/09,10,4,2009,2009,16.44932778,7.838216667,0,191
7498,4/11/09,11,4,2009,2009,15.97155,8.627105556,0.508,192
7499,4/12/09,12,4,2009,2009,17.40488333,9.415994444,0,193
7500,4/13/09,13,4,2009,2009,18.36043889,9.02155,0,194
7501,4/14/09,14,4,2009,2009,17.40488333,9.810438889,0,195
7502,4/15/09,15,4,2009,2009,17.40488333,9.415994444,0,196
7503,4/16/09,16,4,2009,2009,18.36043889,9.415994444,0,197
7504,4/17/09,17,4,2009,2009,21.70488333,9.810438889,0,198
7505,4/18/09,18,4,2009,2009,24.09377222,9.810438889,0,199
7506,4/19/09,19,4,2009,2009,16.92710556,12.96599444,0,200
7507,4/20/09,20,4,2009,2009,15.49377222,13.75488333,0,201
7508,4/21/09,21,4,2009,2009,15.97155,13.36043889,0,202
7509,4/22/09,22,4,2009,2009,16.92710556,11.78266111,0,203
7510,4/23/09,23,4,2009,2009,18.36043889,8.232661111,0,204
7511,4/24/09,24,4,2009,2009,20.27155,7.838216667,0,205
7512,4/25/09,25,4,2009,2009,21.70488333,8.627105556,0,206
7513,4/26/09,26,4,2009,2009,25.52710556,13.75488333,0,207
7514,4/27/09,27,4,2009,2009,21.22710556,11.78266111,0,208
7515,4/28/09,28,4,2009,2009,21.70488333,10.20488333,0,209
7516,4/29/09,29,4,2009,2009,16.92710556,10.99377222,0,210
7517,4/30/09,30,4,2009,2009,19.31599444,9.415994444,0,211
7518,5/1/09,1,5,2009,2009,18.83821667,8.627105556,0,212
7519,5/2/09,2,5,2009,2009,19.31599444,10.20488333,0,213
7520,5/3/09,3,5,2009,2009,16.44932778,11.38821667,0,214
7521,5/4/09,4,5,2009,2009,24.09377222,10.20488333,0,215
7522,5/5/09,5,5,2009,2009,19.79377222,8.232661111,0,216
7523,5/6/09,6,5,2009,2009,23.61599444,7.838216667,0,217
7524,5/7/09,7,5,2009,2009,21.22710556,8.627105556,0,218
7525,5/8/09,8,5,2009,2009,17.40488333,10.20488333,0,219
7526,5/9/09,9,5,2009,2009,17.40488333,9.810438889,0,220
7527,5/10/09,10,5,2009,2009,17.40488333,9.02155,0,221
7528,5/11/09,11,5,2009,2009,18.36043889,12.57155,0,222
7529,5/12/09,12,5,2009,2009,20.74932778,10.99377222,0,223
7530,5/13/09,13,5,2009,2009,18.83821667,10.20488333,0,224
7531,5/14/09,14,5,2009,2009,19.79377222,12.17710556,0,225
7532,5/15/09,15,5,2009,2009,21.70488333,11.38821667,0,226
7533,5/16/09,16,5,2009,2009,18.83821667,10.59932778,0,227
7534,5/17/09,17,5,2009,2009,20.74932778,8.232661111,0,228
7535,5/18/09,18,5,2009,2009,20.74932778,9.810438889,0,229
7536,5/19/09,19,5,2009,2009,22.18266111,10.99377222,0,230
7537,5/20/09,20,5,2009,2009,29.34932778,10.20488333,0,231
7538,5/21/09,21,5,2009,2009,32.21599444,12.57155,0,232
7539,5/22/09,22,5,2009,2009,26.96043889,13.36043889,0,233
7540,5/23/09,23,5,2009,2009,18.36043889,14.14932778,0,234
7541,5/24/09,24,5,2009,2009,16.92710556,14.14932778,0,235
7542,5/25/09,25,5,2009,2009,17.88266111,12.17710556,0,236
7543,5/26/09,26,5,2009,2009,22.18266111,8.232661111,0,237
7544,5/27/09,27,5,2009,2009,18.83821667,9.810438889,0,238
7545,5/28/09,28,5,2009,2009,18.83821667,10.20488333,0,239
7546,5/29/09,29,5,2009,2009,19.79377222,9.02155,0,240
7547,5/30/09,30,5,2009,2009,19.79377222,8.627105556,0,241
7548,5/31/09,31,5,2009,2009,18.36043889,10.20488333,0,242
7549,6/1/09,1,6,2009,2009,28.87155,13.36043889,0,243
7550,6/2/09,2,6,2009,2009,22.66043889,13.75488333,0,244
7551,6/3/09,3,6,2009,2009,30.30488333,12.96599444,0,245
7552,6/4/09,4,6,2009,2009,27.91599444,16.12155,0.254,246
7553,6/5/09,5,6,2009,2009,28.39377222,14.54377222,6.604,247
7554,6/6/09,6,6,2009,2009,35.56043889,16.51599444,5.334,248
7555,6/7/09,7,6,2009,2009,36.03821667,20.06599444,0,249
7556,6/8/09,8,6,2009,2009,26.00488333,14.14932778,0,250
7557,6/9/09,9,6,2009,2009,18.83821667,13.75488333,0,251
7558,6/10/09,10,6,2009,2009,18.83821667,13.36043889,0,252
7559,6/11/09,11,6,2009,2009,18.36043889,12.96599444,0,253
7560,6/12/09,12,6,2009,2009,19.31599444,12.57155,0,254
7561,6/13/09,13,6,2009,2009,26.00488333,11.38821667,0,255
7562,6/14/09,14,6,2009,2009,25.04932778,13.75488333,1.524,256
7563,6/15/09,15,6,2009,2009,19.79377222,14.54377222,0,257
7564,6/16/09,16,6,2009,2009,20.27155,14.14932778,0,258
7565,6/17/09,17,6,2009,2009,20.74932778,14.14932778,0,259
7566,6/18/09,18,6,2009,2009,19.31599444,14.14932778,0,260
7567,6/19/09,19,6,2009,2009,18.36043889,14.14932778,0,261
7568,6/20/09,20,6,2009,2009,19.31599444,13.75488333,0,262
7569,6/21/09,21,6,2009,2009,19.79377222,12.96599444,0,263
7570,6/22/09,22,6,2009,2009,18.83821667,13.36043889,0,264
7571,6/23/09,23,6,2009,2009,19.31599444,13.75488333,0,265
7572,6/24/09,24,6,2009,2009,18.36043889,12.57155,0,266
7573,6/25/09,25,6,2009,2009,18.36043889,11.38821667,0,267
7574,6/26/09,26,6,2009,2009,18.36043889,12.57155,0,268
7575,6/27/09,27,6,2009,2009,19.79377222,12.57155,0,269
7576,6/28/09,28,6,2009,2009,18.83821667,14.14932778,0,270
7577,6/29/09,29,6,2009,2009,17.88266111,14.93821667,0,271
7578,6/30/09,30,6,2009,2009,18.83821667,14.93821667,0,272
7579,7/1/09,1,7,2009,2009,19.79377222,14.93821667,0,273
7580,7/2/09,2,7,2009,2009,18.36043889,14.54377222,0,274
7581,7/3/09,3,7,2009,2009,20.74932778,15.33266111,0,275
7582,7/4/09,4,7,2009,2009,20.27155,13.75488333,0,276
7583,7/5/09,5,7,2009,2009,21.70488333,12.96599444,0,277
7584,7/6/09,6,7,2009,2009,20.27155,14.14932778,0,278
7585,7/7/09,7,7,2009,2009,21.22710556,15.33266111,0,279
7586,7/8/09,8,7,2009,2009,21.70488333,14.93821667,0,280
7587,7/9/09,9,7,2009,2009,20.27155,13.75488333,0,281
7588,7/10/09,10,7,2009,2009,20.74932778,14.14932778,0,282
7589,7/11/09,11,7,2009,2009,21.70488333,13.75488333,0,283
7590,7/12/09,12,7,2009,2009,21.70488333,12.96599444,0,284
7591,7/13/09,13,7,2009,2009,20.74932778,14.14932778,0,285
7592,7/14/09,14,7,2009,2009,22.66043889,13.75488333,0,286
7593,7/15/09,15,7,2009,2009,23.61599444,12.96599444,0,287
7594,7/16/09,16,7,2009,2009,20.27155,13.36043889,0,288
7595,7/17/09,17,7,2009,2009,22.18266111,15.72710556,0,289
7596,7/18/09,18,7,2009,2009,21.70488333,14.14932778,0,290
7597,7/19/09,19,7,2009,2009,22.18266111,14.14932778,0,291
7598,7/20/09,20,7,2009,2009,21.22710556,16.51599444,0,292
7599,7/21/09,21,7,2009,2009,23.13821667,14.93821667,0,293
7600,7/22/09,22,7,2009,2009,23.13821667,12.17710556,0,294
7601,7/23/09,23,7,2009,2009,20.74932778,12.96599444,0,295
7602,7/24/09,24,7,2009,2009,20.27155,15.33266111,0,296
7603,7/25/09,25,7,2009,2009,20.74932778,13.75488333,0,297
7604,7/26/09,26,7,2009,2009,20.27155,13.36043889,0,298
7605,7/27/09,27,7,2009,2009,19.79377222,14.93821667,0,299
7606,7/28/09,28,7,2009,2009,20.74932778,15.33266111,0,300
7607,7/29/09,29,7,2009,2009,20.27155,15.33266111,0,301
7608,7/30/09,30,7,2009,2009,19.79377222,15.33266111,0,302
7609,7/31/09,31,7,2009,2009,20.27155,14.93821667,0,303
7610,8/1/09,1,8,2009,2009,20.27155,14.93821667,0,304
7611,8/2/09,2,8,2009,2009,20.74932778,14.93821667,0,305
7612,8/3/09,3,8,2009,2009,20.74932778,14.93821667,0,306
7613,8/4/09,4,8,2009,2009,20.74932778,12.96599444,0,307
7614,8/5/09,5,8,2009,2009,22.18266111,12.96599444,0,308
7615,8/6/09,6,8,2009,2009,22.66043889,13.75488333,0,309
7616,8/7/09,7,8,2009,2009,22.66043889,14.54377222,0,310
7617,8/8/09,8,8,2009,2009,21.70488333,15.33266111,0,311
7618,8/9/09,9,8,2009,2009,22.18266111,14.54377222,0,312
7619,8/10/09,10,8,2009,2009,23.13821667,13.75488333,0,313
7620,8/11/09,11,8,2009,2009,24.57155,15.33266111,0.254,314
7621,8/12/09,12,8,2009,2009,24.57155,15.72710556,0,315
7622,8/13/09,13,8,2009,2009,24.09377222,14.93821667,0,316
7623,8/14/09,14,8,2009,2009,21.22710556,15.72710556,0,317
7624,8/15/09,15,8,2009,2009,20.74932778,15.72710556,0,318
7625,8/16/09,16,8,2009,2009,20.74932778,15.72710556,0,319
7626,8/17/09,17,8,2009,2009,21.22710556,15.33266111,0,320
7627,8/18/09,18,8,2009,2009,23.61599444,15.72710556,0.254,321
7628,8/19/09,19,8,2009,2009,24.57155,15.33266111,0,322
7629,8/20/09,20,8,2009,2009,25.52710556,15.72710556,0,323
7630,8/21/09,21,8,2009,2009,24.57155,15.72710556,0,324
7631,8/22/09,22,8,2009,2009,23.61599444,14.54377222,0,325
7632,8/23/09,23,8,2009,2009,22.66043889,14.93821667,0,326
7633,8/24/09,24,8,2009,2009,22.66043889,15.33266111,0,327
7634,8/25/09,25,8,2009,2009,23.13821667,14.54377222,0,328
7635,8/26/09,26,8,2009,2009,22.66043889,14.93821667,0,329
7636,8/27/09,27,8,2009,2009,21.70488333,15.72710556,0,330
7637,8/28/09,28,8,2009,2009,22.18266111,16.12155,0,331
7638,8/29/09,29,8,2009,2009,20.74932778,16.12155,0,332
7639,8/30/09,30,8,2009,2009,22.66043889,16.51599444,0,333
7640,8/31/09,31,8,2009,2009,22.18266111,16.51599444,0,334
7641,9/1/09,1,9,2009,2009,21.70488333,15.72710556,0,335
7642,9/2/09,2,9,2009,2009,21.70488333,16.51599444,0,336
7643,9/3/09,3,9,2009,2009,25.04932778,13.75488333,0,337
7644,9/4/09,4,9,2009,2009,26.96043889,14.93821667,0,338
7645,9/5/09,5,9,2009,2009,27.43821667,14.93821667,0,339
7646,9/6/09,6,9,2009,2009,24.09377222,13.75488333,0,340
7647,9/7/09,7,9,2009,2009,23.61599444,15.33266111,0,341
7648,9/8/09,8,9,2009,2009,22.66043889,13.75488333,0,342
7649,9/9/09,9,9,2009,2009,19.79377222,14.93821667,0,343
7650,9/10/09,10,9,2009,2009,20.74932778,14.93821667,0,344
7651,9/11/09,11,9,2009,2009,19.31599444,15.33266111,0,345
